flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,3280,3132,2692,7.87,6.38,0.21,0.16,-0.09,hola
4095,4095,3283,3148,2693,7.72,6.02,0.45,-0.04,0.01,hola
4095,4095,3270,3150,2689,7.76,6.14,0.05,0.09,-0.04,hola

4095,4095,3343,3191,2779,1.59,-0.47,0.62,0.28,-0.16,hola
4095,4095,3361,3203,2810,8.93,-3.39,3.66,0.23,-0.14,hola
4095,4095,3363,3205,2817,8.76,-3.80,3.68,0.20,-0.25,hola
4095,4095,3355,3201,2800,9.02,-2.09,3.00,0.56,-0.41,hola
4095,4095,3327,3211,2821,9.46,-0.41,2.83,0.71,-0.39,hola
4095,4095,3310,3217,2831,9.46,0.14,3.25,0.84,-0.25,hola
4095,4095,3307,3223,2829,9.29,1.29,3.05,0.84,-0.41,hola
4095,4095,3297,3222,2801,9.24,2.43,2.15,0.64,-0.28,hola
4095,4095,3291,3234,2801,8.91,3.54,1.80,0.64,-0.17,hola
4095,4095,3282,3258,2800,8.42,5.00,1.05,0.56,-0.14,hola
4095,4095,3281,3261,2768,8.06,6.01,0.33,0.30,-0.30,hola
4095,4095,3255,3236,2709,7.20,7.63,0.07,0.28,-0.06,hola
4095,4095,3248,3229,2704,7.08,8.93,0.19,-0.06,-0.03,hola
4095,4095,3253,3227,2688,6.47,8.27,0.31,-0.04,-0.01,hola
4095,4095,3231,3221,2677,6.21,8.04,0.03,0.06,-0.04,hola

4095,4095,3170,3303,2487,1.56,-0.65,0.61,-0.15,-0.10,hola
4095,4095,3155,3312,2481,8.31,-4.36,4.25,0.00,-0.19,hola
4095,4095,3141,3331,2479,8.71,-4.58,3.37,0.51,-0.50,hola
4095,4095,3136,3317,2475,8.30,-3.83,2.01,1.05,-0.51,hola
4095,4095,3115,3312,2470,9.06,-2.22,2.44,1.14,-0.22,hola
4095,4095,3121,3335,2469,8.83,0.44,2.41,1.15,-0.11,hola
4095,4095,3125,3321,2459,8.61,2.83,2.67,1.08,-0.12,hola
4095,4095,3120,3301,2438,8.72,4.55,1.96,0.81,-0.30,hola
4095,4095,3113,3299,2429,8.43,6.04,1.18,0.37,-0.22,hola
4095,4095,3098,3312,2429,7.74,7.35,0.46,0.45,-0.13,hola
4095,4095,3105,3314,2418,7.79,7.42,0.59,0.23,0.00,hola
4095,4095,3107,3315,2416,7.29,7.75,0.66,0.32,-0.06,hola
4095,4095,3109,3312,2423,7.06,6.88,0.56,0.34,-0.10,hola
4095,4095,3119,3340,2419,6.85,7.39,0.16,0.14,-0.04,hola
4095,4095,3118,3349,2416,6.97,7.44,0.05,0.01,0.09,hola

4095,4095,3277,3438,2459,1.54,-0.82,0.73,0.16,-0.12,hola
4095,4095,3251,3440,2480,8.45,-4.22,3.14,0.15,-0.24,hola
4095,4095,3228,3436,2465,8.74,-3.04,3.61,0.22,-0.30,hola
4095,4095,3216,3435,2461,9.43,-1.57,3.00,0.48,-0.19,hola
4095,4095,3209,3438,2455,9.34,-1.36,3.11,0.17,-0.14,hola
4095,4095,3217,3433,2458,9.66,-1.11,3.01,0.29,-0.12,hola
4095,4095,3222,3440,2449,9.55,-1.14,2.72,0.21,-0.15,hola
4095,4095,3222,3430,2448,9.60,-0.69,2.95,0.20,-0.21,hola
4095,4095,3216,3441,2448,9.78,0.30,2.61,0.48,-0.27,hola
4095,4095,3203,3431,2452,9.73,0.97,2.36,0.44,-0.27,hola
4095,4095,3201,3443,2450,9.89,1.62,1.81,0.58,-0.26,hola
4095,4095,3198,3440,2445,9.84,2.17,1.98,0.27,-0.13,hola
4095,4095,3191,3441,2445,9.51,3.00,1.88,-0.10,-0.09,hola
4095,4095,3185,3441,2448,9.48,3.80,1.23,0.36,-0.17,hola
4095,4095,3174,3440,2463,9.06,4.85,0.53,0.27,-0.07,hola

4095,4095,3287,3475,2477,1.59,-0.53,0.77,-0.24,-0.09,hola
4095,4095,3280,3487,2480,8.74,-2.56,4.16,-0.09,-0.12,hola
4095,4095,3275,3474,2480,9.02,-4.04,4.88,-0.01,-0.14,hola
4095,4095,3284,3487,2480,8.58,-4.49,4.31,-0.13,-0.21,hola
4095,4095,3279,3484,2471,8.55,-2.86,3.03,0.46,-0.42,hola
4095,4095,3259,3479,2479,9.18,-0.81,2.79,0.65,-0.31,hola
4095,4095,3251,3479,2480,9.55,0.72,2.92,0.58,-0.23,hola
4095,4095,3253,3473,2475,9.32,0.84,2.90,0.53,-0.41,hola
4095,4095,3250,3472,2465,9.50,1.56,2.18,0.59,-0.35,hola
4095,4095,3247,3472,2480,9.44,2.65,1.87,0.66,-0.26,hola
4095,4095,3236,3475,2481,9.25,4.25,1.27,0.54,-0.24,hola
4095,4095,3232,3472,2485,8.67,5.75,0.50,0.74,-0.03,hola
4095,4095,3213,3467,2487,8.61,5.83,0.79,0.47,0.09,hola
4095,4095,3205,3472,2481,8.34,6.79,0.31,0.42,0.02,hola
4095,4095,3192,3486,2482,7.85,7.47,0.56,0.24,-0.01,hola

4095,4095,3310,3536,2505,1.39,-0.72,0.91,-0.17,-0.09,hola
4095,4095,3311,3534,2512,8.57,-3.02,4.33,0.19,-0.33,hola
4095,4095,3302,3537,2512,9.18,-1.97,4.50,0.31,-0.24,hola
4095,4095,3306,3531,2511,9.27,-1.57,4.31,0.31,-0.27,hola
4095,4095,3304,3535,2522,8.98,-0.83,4.13,0.25,-0.27,hola
4095,4095,3302,3568,2512,9.43,-0.78,3.95,0.30,-0.22,hola
4095,4095,3309,3603,2518,9.42,-0.52,3.78,0.10,-0.15,hola
4095,4095,3298,3601,2518,9.66,0.04,3.60,0.31,-0.24,hola
4095,4095,3287,3583,2519,9.65,0.30,3.55,0.28,-0.24,hola
4095,4095,3286,3583,2525,9.73,0.51,3.11,0.46,-0.29,hola
4095,4095,3285,3570,2518,9.66,1.72,2.76,0.12,-0.14,hola
4095,4095,3281,3598,2526,9.44,2.60,2.16,0.43,-0.17,hola
4095,4095,3281,3583,2530,9.40,2.26,2.63,0.28,-0.06,hola
4095,4095,3283,3600,2528,9.35,3.61,1.75,0.04,-0.07,hola
4095,4095,3280,3599,2530,9.12,3.75,2.17,0.09,-0.09,hola

4095,4095,3315,3545,2639,1.43,-0.71,0.78,0.01,-0.13,hola
4095,4095,3292,3554,2640,8.64,-4.13,4.23,-0.23,-0.30,hola
4095,4095,3295,3539,2640,8.69,-3.77,4.13,0.32,-0.20,hola
4095,4095,3291,3539,2651,8.64,-3.91,3.75,0.26,-0.25,hola
4095,4095,3289,3518,2635,8.32,-3.62,3.30,0.35,-0.28,hola
4095,4095,3291,3527,2627,9.20,-2.11,3.45,0.34,-0.24,hola
4095,4095,3283,3537,2624,9.42,-1.66,3.25,0.31,-0.28,hola
4095,4095,3286,3539,2623,9.48,-0.95,2.90,0.26,-0.26,hola
4095,4095,3287,3563,2629,9.33,-0.59,2.76,0.33,-0.33,hola
4095,4095,3291,3557,2624,9.75,0.42,2.35,0.50,-0.30,hola
4095,4095,3293,3551,2624,9.73,0.99,2.20,0.58,-0.25,hola
4095,4095,3285,3537,2625,9.55,1.63,1.87,0.47,-0.21,hola
4095,4095,3281,3547,2624,9.47,2.00,1.20,0.56,-0.25,hola
4095,4095,3283,3546,2628,9.44,3.38,1.33,0.31,-0.08,hola
4095,4095,3286,3541,2626,9.06,5.11,1.11,0.26,-0.18,hola

4095,4095,3280,3583,2586,1.53,-0.83,0.70,-0.07,-0.10,hola
4095,4095,3271,3577,2603,8.40,-3.52,4.12,0.39,-0.16,hola
4095,4095,3271,3575,2598,8.57,-4.45,3.84,0.02,-0.34,hola
